payment_id,order_id,amount_paise,method,network,status,fee_paise,tax_paise,captured_at,international
pay_0034001204,order_0034001204,30211,upi,none,captured,0,0,2026-07-29T11:19:02,0
pay_0034001205,order_0034001205,209290,upi,none,captured,0,0,2026-07-23T06:03:17,0
pay_0034001206,order_0034001206,35764,wallet,none,captured,715,129,2026-07-21T09:13:31,0
pay_0034001207,order_0034001207,70898,card,visa,captured,2340,421,2026-07-25T13:51:16,1
pay_0034001208,order_0034001208,62197,card,visa,captured,1244,224,2026-07-12T01:00:26,0
pay_0034001209,order_0034001209,333073,upi,none,captured,0,0,2026-07-29T15:51:19,0
pay_0034001210,order_0034001210,30576,upi,none,captured,0,0,2026-07-20T10:20:15,0
pay_0034001211,order_0034001211,27790,card,visa,captured,556,100,2026-07-03T04:33:36,0
pay_0034001212,order_0034001212,87488,upi,none,captured,0,0,2026-07-11T14:30:22,0
pay_0034001213,order_0034001213,213659,upi,none,failed,0,0,2026-07-29T09:20:51,0
pay_0034001214,order_0034001214,9467,netbanking,none,captured,180,32,2026-07-03T10:20:39,0
pay_0034001215,order_0034001215,206035,netbanking,none,captured,3915,705,2026-07-08T13:39:17,0
pay_0034001216,order_0034001216,57866,card,mastercard,captured,1157,208,2026-07-25T13:46:41,0
pay_0034001217,order_0034001217,34108,upi,none,captured,0,0,2026-07-02T18:16:41,0
pay_0034001218,order_0034001218,187276,card,visa,failed,0,0,2026-07-13T16:12:16,0
pay_0034001219,order_0034001219,19338,upi,none,captured,0,0,2026-07-03T05:28:16,0
pay_0034001220,order_0034001220,35235,card,rupay,captured,352,63,2026-07-11T01:25:09,0
pay_0034001221,order_0034001221,20197,upi,none,captured,0,0,2026-07-18T09:10:38,0
pay_0034001222,order_0034001222,85643,upi,none,captured,0,0,2026-07-10T21:49:06,0
pay_0034001223,order_0034001223,75855,upi,none,captured,0,0,2026-07-11T09:12:15,0
pay_0034001224,order_0034001224,85785,upi,none,captured,0,0,2026-07-02T14:51:01,0
pay_0034001225,order_0034001225,102838,upi,none,captured,463,83,2026-07-30T11:11:38,0
pay_0034001226,order_0034001226,19457,upi,none,captured,0,0,2026-07-18T19:00:28,0
pay_0034001227,order_0034001227,67562,upi,none,failed,0,0,2026-07-23T13:07:55,0
pay_0034001228,order_0034001228,44262,card,rupay,captured,443,80,2026-07-16T00:52:42,0
pay_0034001229,order_0034001229,63397,wallet,none,captured,1268,228,2026-07-05T23:31:03,0
pay_0034001230,order_0034001230,80131,card,visa,failed,0,0,2026-07-26T02:39:43,0
pay_0034001231,order_0034001231,127007,card,mastercard,captured,2540,457,2026-07-31T10:23:58,0
pay_0034001232,order_0034001232,96166,card,rupay,captured,962,173,2026-07-10T03:45:00,0
pay_0034001233,order_0034001233,212580,upi,none,captured,0,0,2026-07-25T23:19:04,0
pay_0034001234,order_0034001234,109259,upi,none,captured,0,0,2026-07-16T21:21:17,0
pay_0034001235,order_0034001235,49873,upi,none,captured,0,0,2026-07-19T17:26:46,0
pay_0034001236,order_0034001236,96855,upi,none,captured,0,0,2026-07-10T08:55:15,0
pay_0034001237,order_0034001237,302063,card,mastercard,captured,6041,1087,2026-07-14T00:44:07,0
pay_0034001238,order_0034001238,33643,upi,none,captured,0,0,2026-07-06T23:54:49,0
pay_0034001239,order_0034001239,85557,card,visa,captured,1711,308,2026-07-04T18:25:04,0
pay_0034001240,order_0034001240,64316,netbanking,none,failed,0,0,2026-07-11T19:17:50,0
pay_0034001241,order_0034001241,147791,upi,none,captured,0,0,2026-07-07T03:26:58,0
pay_0034001242,order_0034001242,423682,upi,none,captured,0,0,2026-07-30T16:44:47,0
pay_0034001243,order_0034001243,26154,card,mastercard,captured,523,94,2026-07-29T03:57:06,0
pay_0034001244,order_0034001244,50917,card,visa,failed,0,0,2026-07-19T11:41:02,0
pay_0034001245,order_0034001245,50956,upi,none,captured,0,0,2026-07-12T08:18:45,0
pay_0034001246,order_0034001246,184831,card,rupay,captured,1848,333,2026-07-05T07:37:16,0
pay_0034001247,order_0034001247,124714,upi,none,captured,0,0,2026-07-10T00:55:25,0
pay_0034001248,order_0034001248,155862,upi,none,captured,0,0,2026-07-14T09:02:51,0
pay_0034001249,order_0034001249,120729,card,mastercard,captured,2415,435,2026-07-10T17:56:46,0
pay_0034001250,order_0034001250,38712,upi,none,captured,0,0,2026-07-18T17:25:19,0
pay_0034001251,order_0034001251,36652,upi,none,captured,0,0,2026-07-23T07:00:51,0
pay_0034001252,order_0034001252,102822,upi,none,captured,0,0,2026-07-05T18:54:15,0
pay_0034001253,order_0034001253,170192,upi,none,captured,0,0,2026-07-11T19:49:42,0
pay_0034001254,order_0034001254,145195,netbanking,none,captured,2759,497,2026-07-07T19:58:01,0
pay_0034001255,order_0034001255,230271,upi,none,captured,0,0,2026-07-26T19:43:44,0
pay_0034001256,order_0034001256,29324,upi,none,captured,0,0,2026-07-26T22:29:14,0
pay_0034001257,order_0034001257,72637,upi,none,captured,0,0,2026-07-25T23:04:43,0
pay_0034001258,order_0034001258,172513,upi,none,captured,0,0,2026-07-23T06:16:25,0
pay_0034001259,order_0034001259,131915,upi,none,failed,0,0,2026-07-22T07:43:05,0
pay_0034001260,order_0034001260,154298,upi,none,failed,0,0,2026-07-02T00:26:54,0
pay_0034001261,order_0034001261,628925,card,amex,captured,18868,3396,2026-07-10T02:41:16,0
pay_0034001262,order_0034001262,181052,card,mastercard,captured,3621,652,2026-07-12T16:31:41,0
pay_0034001263,order_0034001263,173896,upi,none,captured,0,0,2026-07-19T14:23:56,0
pay_0034001264,order_0034001264,73466,netbanking,none,captured,1396,251,2026-07-27T07:00:59,0
pay_0034001265,order_0034001265,137264,upi,none,captured,0,0,2026-07-24T18:38:27,0
pay_0034001266,order_0034001266,69029,card,amex,captured,2071,373,2026-07-28T04:40:23,0
pay_0034001267,order_0034001267,230293,card,rupay,captured,2303,415,2026-07-24T10:44:30,0
pay_0034001268,order_0034001268,56907,card,rupay,captured,569,102,2026-07-24T07:20:30,0
pay_0034001269,order_0034001269,20354,card,rupay,captured,204,37,2026-07-04T13:29:13,0
pay_0034001270,order_0034001270,88448,upi,none,captured,0,0,2026-07-14T22:17:58,0
pay_0034001271,order_0034001271,100730,upi,none,captured,0,0,2026-07-25T10:35:57,0
pay_0034001272,order_0034001272,64676,card,rupay,captured,647,116,2026-07-04T15:01:14,0
pay_0034001273,order_0034001273,23692,upi,none,captured,0,0,2026-07-13T16:04:12,0
pay_0034001274,order_0034001274,67891,netbanking,none,captured,1290,232,2026-07-24T07:07:21,0
pay_0034001275,order_0034001275,57079,upi,none,captured,0,0,2026-07-28T02:09:43,0
pay_0034001276,order_0034001276,75505,upi,none,captured,0,0,2026-07-18T00:10:53,0
pay_0034001277,order_0034001277,26645,upi,none,captured,0,0,2026-07-18T17:09:39,0
pay_0034001278,order_0034001278,33341,netbanking,none,captured,633,114,2026-07-27T00:47:18,0
pay_0034001279,order_0034001279,20650,card,visa,captured,413,74,2026-07-02T09:54:21,0
pay_0034001280,order_0034001280,32091,upi,none,captured,0,0,2026-07-17T01:50:11,0
pay_0034001281,order_0034001281,41460,upi,none,captured,0,0,2026-07-14T04:08:36,0
pay_0034001282,order_0034001282,65811,upi,none,captured,0,0,2026-07-22T00:17:10,0
pay_0034001283,order_0034001283,51854,wallet,none,captured,1037,187,2026-07-23T10:37:20,0
pay_0034001284,order_0034001284,733156,card,visa,captured,14663,2639,2026-07-30T06:03:07,0
pay_0034001285,order_0034001285,37322,upi,none,failed,0,0,2026-07-22T17:45:15,0
pay_0034001286,order_0034001286,110981,upi,none,captured,0,0,2026-07-20T23:09:26,0
pay_0034001287,order_0034001287,30768,card,visa,captured,615,111,2026-07-08T19:22:11,0
pay_0034001288,order_0034001288,28805,upi,none,captured,0,0,2026-07-27T00:28:16,0
pay_0034001289,order_0034001289,15882,card,visa,captured,318,57,2026-07-07T10:17:26,0
pay_0034001290,order_0034001290,45681,card,mastercard,captured,914,165,2026-07-10T07:52:07,0
pay_0034001291,order_0034001291,317030,upi,none,captured,0,0,2026-07-23T11:35:53,0
pay_0034001292,order_0034001292,51016,upi,none,captured,0,0,2026-07-11T23:52:53,0
pay_0034001293,order_0034001293,260629,upi,none,captured,0,0,2026-07-11T12:38:32,0
pay_0034001294,order_0034001294,99927,card,rupay,failed,0,0,2026-07-03T10:32:36,0
pay_0034001295,order_0034001295,43472,card,visa,captured,869,156,2026-07-21T03:13:34,0
pay_0034001296,order_0034001296,45889,card,mastercard,captured,918,165,2026-07-05T01:20:18,0
pay_0034001297,order_0034001297,13947,upi,none,captured,0,0,2026-07-21T12:38:28,0
pay_0034001298,order_0034001298,13612,upi,none,captured,0,0,2026-07-13T08:52:48,0
pay_0034001299,order_0034001299,135442,upi,none,captured,0,0,2026-07-04T23:05:11,0
pay_0034001300,order_0034001300,175158,upi,none,failed,0,0,2026-07-23T12:40:02,0
pay_0034001301,order_0034001301,7202,upi,none,captured,0,0,2026-07-23T18:29:51,0
pay_0034001302,order_0034001302,65634,card,mastercard,captured,1313,236,2026-07-22T09:08:04,0
pay_0034001303,order_0034001303,72719,upi,none,captured,0,0,2026-07-05T16:14:31,0
pay_0034001304,order_0034001304,70086,upi,none,captured,0,0,2026-07-03T05:03:41,0
pay_0034001305,order_0034001305,16602,netbanking,none,captured,315,57,2026-07-06T04:18:09,0
pay_0034001306,order_0034001306,300534,upi,none,captured,0,0,2026-07-08T19:56:10,0
pay_0034001307,order_0034001307,27629,wallet,none,failed,0,0,2026-07-20T20:11:59,0
pay_0034001308,order_0034001308,36286,card,mastercard,captured,726,131,2026-07-15T19:04:03,0
pay_0034001309,order_0034001309,181076,card,rupay,captured,1811,326,2026-07-30T19:58:15,0
pay_0034001310,order_0034001310,95576,upi,none,captured,0,0,2026-07-21T20:06:01,0
pay_0034001311,order_0034001311,338747,upi,none,captured,0,0,2026-07-11T05:52:02,0
pay_0034001312,order_0034001312,85856,upi,none,captured,0,0,2026-07-16T00:19:45,0
pay_0034001313,order_0034001313,159361,upi,none,captured,0,0,2026-07-09T09:03:22,0
pay_0034001314,order_0034001314,294473,card,rupay,captured,2945,530,2026-07-20T19:15:42,0
pay_0034001315,order_0034001315,305788,upi,none,captured,0,0,2026-07-31T08:00:04,0
pay_0034001316,order_0034001316,67914,upi,none,failed,0,0,2026-07-09T22:02:44,0
pay_0034001317,order_0034001317,325570,netbanking,none,captured,6186,1113,2026-07-20T08:10:47,0
pay_0034001318,order_0034001318,1278838,upi,none,failed,0,0,2026-07-22T00:13:29,0
pay_0034001319,order_0034001319,190934,upi,none,captured,0,0,2026-07-03T12:53:27,0
pay_0034001320,order_0034001320,149278,upi,none,captured,0,0,2026-07-31T01:12:46,0
pay_0034001321,order_0034001321,137750,upi,none,captured,0,0,2026-07-01T00:12:31,0
pay_0034001322,order_0034001322,44646,card,rupay,captured,446,80,2026-07-04T02:07:19,0
pay_0034001323,order_0034001323,150188,upi,none,captured,0,0,2026-07-20T23:48:04,0
pay_0034001324,order_0034001324,103528,wallet,none,captured,2071,373,2026-07-20T15:00:31,0
pay_0034001325,order_0034001325,134046,card,visa,captured,2681,483,2026-07-02T19:09:20,0
pay_0034001326,order_0034001326,63432,upi,none,captured,0,0,2026-07-05T08:15:54,0
pay_0034001327,order_0034001327,40407,upi,none,captured,0,0,2026-07-30T06:16:19,0
pay_0034001328,order_0034001328,85605,upi,none,captured,0,0,2026-07-25T00:20:01,0
pay_0034001329,order_0034001329,385646,upi,none,captured,0,0,2026-07-20T13:53:35,0
pay_0034001330,order_0034001330,68818,card,rupay,captured,688,124,2026-07-09T02:38:18,0
pay_0034001331,order_0034001331,136366,card,mastercard,captured,2727,491,2026-07-03T20:01:50,0
pay_0034001332,order_0034001332,293915,netbanking,none,captured,5584,1005,2026-07-25T15:05:02,0
pay_0034001333,order_0034001333,49819,card,rupay,captured,498,90,2026-07-26T14:57:43,0
pay_0034001334,order_0034001334,125575,upi,none,captured,0,0,2026-07-21T02:19:44,0
pay_0034001335,order_0034001335,192221,card,mastercard,captured,3844,692,2026-07-15T08:21:15,0
pay_0034001336,order_0034001336,626965,upi,none,failed,0,0,2026-07-22T22:49:19,0
pay_0034001337,order_0034001337,32297,upi,none,captured,0,0,2026-07-27T20:59:31,0
pay_0034001338,order_0034001338,46515,netbanking,none,captured,884,159,2026-07-18T01:30:24,0
pay_0034001339,order_0034001339,70120,upi,none,captured,0,0,2026-07-09T09:14:28,0
pay_0034001340,order_0034001340,275412,card,rupay,captured,6334,1140,2026-07-11T18:26:15,1
pay_0034001341,order_0034001341,28318,upi,none,failed,0,0,2026-07-03T11:40:41,0
pay_0034001342,order_0034001342,50572,netbanking,none,captured,961,173,2026-07-27T03:19:12,0
pay_0034001343,order_0034001343,325754,upi,none,captured,0,0,2026-07-29T18:39:35,0
pay_0034001344,order_0034001344,108119,card,rupay,captured,1081,195,2026-07-30T00:04:31,0
pay_0034001345,order_0034001345,160608,upi,none,failed,0,0,2026-07-08T04:17:34,0
pay_0034001346,order_0034001346,124134,card,visa,captured,2483,447,2026-07-09T04:19:40,0
pay_0034001347,order_0034001347,35289,upi,none,failed,0,0,2026-07-07T12:08:39,0
pay_0034001348,order_0034001348,99251,upi,none,captured,0,0,2026-07-23T08:47:12,0
pay_0034001349,order_0034001349,54201,card,mastercard,captured,1084,195,2026-07-14T12:48:05,0
pay_0034001350,order_0034001350,210317,upi,none,captured,0,0,2026-07-07T02:33:02,0
pay_0034001351,order_0034001351,129545,upi,none,captured,0,0,2026-07-07T10:20:30,0
pay_0034001352,order_0034001352,160380,card,rupay,captured,1604,289,2026-07-12T21:14:31,0
pay_0034001353,order_0034001353,66112,upi,none,captured,298,54,2026-07-10T07:13:02,0
pay_0034001354,order_0034001354,41220,upi,none,captured,0,0,2026-07-03T15:23:53,0
pay_0034001355,order_0034001355,115034,upi,none,captured,0,0,2026-07-27T03:30:14,0
pay_0034001356,order_0034001356,193871,upi,none,captured,0,0,2026-07-15T15:27:39,0
pay_0034001357,order_0034001357,275911,card,rupay,failed,0,0,2026-07-21T06:08:44,0
pay_0034001358,order_0034001358,74660,wallet,none,captured,1493,269,2026-07-11T16:46:42,0
pay_0034001359,order_0034001359,102782,upi,none,captured,0,0,2026-07-01T07:42:04,0
pay_0034001360,order_0034001360,49090,upi,none,captured,0,0,2026-07-29T04:44:44,0
pay_0034001361,order_0034001361,54367,upi,none,captured,0,0,2026-07-23T06:28:41,0
pay_0034001362,order_0034001362,79133,upi,none,failed,0,0,2026-07-27T07:19:38,0
pay_0034001363,order_0034001363,126774,wallet,none,captured,2535,456,2026-07-30T15:34:50,0
pay_0034001364,order_0034001364,25168,upi,none,captured,0,0,2026-07-22T04:33:01,0
pay_0034001365,order_0034001365,141232,upi,none,captured,0,0,2026-07-18T06:02:22,0
pay_0034001366,order_0034001366,143609,upi,none,captured,0,0,2026-07-27T12:43:13,0
pay_0034001367,order_0034001367,55003,card,visa,captured,1815,327,2026-07-06T02:20:31,1
pay_0034001368,order_0034001368,23214,card,mastercard,captured,464,84,2026-07-08T06:44:20,0
pay_0034001369,order_0034001369,676968,upi,none,failed,0,0,2026-07-11T11:53:04,0
pay_0034001370,order_0034001370,6814,upi,none,failed,0,0,2026-07-06T00:58:36,0
pay_0034001371,order_0034001371,74395,card,mastercard,captured,1488,268,2026-07-14T10:57:06,0
pay_0034001372,order_0034001372,85004,card,visa,captured,1700,306,2026-07-02T13:03:08,0
pay_0034001373,order_0034001373,81892,upi,none,captured,0,0,2026-07-29T13:44:23,0
pay_0034001374,order_0034001374,112108,upi,none,captured,0,0,2026-07-29T04:42:55,0
pay_0034001375,order_0034001375,63672,upi,none,captured,0,0,2026-07-28T08:23:30,0
pay_0034001376,order_0034001376,140355,upi,none,captured,0,0,2026-07-29T21:38:10,0
pay_0034001377,order_0034001377,33209,upi,none,captured,0,0,2026-07-18T17:55:46,0
pay_0034001378,order_0034001378,107895,card,rupay,captured,1079,194,2026-07-30T02:49:05,0
pay_0034001379,order_0034001379,73684,upi,none,captured,0,0,2026-07-20T06:07:35,0
pay_0034001380,order_0034001380,51678,upi,none,captured,0,0,2026-07-21T03:41:51,0
pay_0034001381,order_0034001381,37823,upi,none,captured,0,0,2026-07-11T03:51:07,0
pay_0034001382,order_0034001382,229280,upi,none,captured,0,0,2026-07-13T11:14:50,0
pay_0034001383,order_0034001383,1226874,upi,none,captured,0,0,2026-07-26T06:30:37,0
pay_0034001384,order_0034001384,374966,upi,none,captured,0,0,2026-07-26T04:59:48,0
pay_0034001385,order_0034001385,79328,upi,none,captured,0,0,2026-07-18T12:32:54,0
pay_0034001386,order_0034001386,184752,upi,none,failed,0,0,2026-07-13T07:37:36,0
pay_0034001387,order_0034001387,86519,upi,none,captured,0,0,2026-07-09T08:49:49,0
pay_0034001388,order_0034001388,207903,upi,none,captured,0,0,2026-07-08T02:08:12,0
pay_0034001389,order_0034001389,44097,upi,none,captured,0,0,2026-07-29T08:00:30,0
pay_0034001390,order_0034001390,41297,upi,none,failed,0,0,2026-07-15T10:42:04,0
pay_0034001391,order_0034001391,35730,wallet,none,captured,715,129,2026-07-24T21:31:20,0
pay_0034001392,order_0034001392,18049,upi,none,captured,0,0,2026-07-09T13:20:43,0
pay_0034001393,order_0034001393,128769,card,mastercard,captured,2575,464,2026-07-24T21:50:25,0
pay_0034001394,order_0034001394,60056,upi,none,captured,0,0,2026-07-28T19:04:37,0
pay_0034001395,order_0034001395,191325,upi,none,captured,0,0,2026-07-10T09:13:26,0
pay_0034001396,order_0034001396,78078,card,mastercard,captured,1562,281,2026-07-08T14:13:19,0
pay_0034001397,order_0034001397,173419,card,rupay,captured,1734,312,2026-07-13T23:37:51,0
pay_0034001398,order_0034001398,36532,netbanking,none,captured,694,125,2026-07-07T00:01:42,0
pay_0034001399,order_0034001399,110925,upi,none,captured,0,0,2026-07-17T16:26:12,0
pay_0034001400,order_0034001400,71203,upi,none,captured,0,0,2026-07-30T21:18:57,0
pay_0034001401,order_0034001401,141036,upi,none,captured,0,0,2026-07-31T20:41:22,0
pay_0034001402,order_0034001402,185188,card,rupay,captured,1852,333,2026-07-31T18:47:01,0
pay_0034001403,order_0034001403,41627,card,mastercard,captured,833,150,2026-07-23T07:53:59,0
pay_0034001404,order_0034001404,59101,card,rupay,failed,0,0,2026-07-06T08:07:39,0
pay_0034001405,order_0034001405,45399,netbanking,none,captured,863,155,2026-07-31T00:51:55,0
pay_0034001406,order_0034001406,24519,card,rupay,captured,245,44,2026-07-06T16:25:04,0
pay_0034001407,order_0034001407,332988,card,visa,captured,6660,1199,2026-07-24T16:36:18,0
pay_0034001408,order_0034001408,258082,upi,none,failed,0,0,2026-07-10T20:30:08,0
pay_0034001409,order_0034001409,24101,upi,none,captured,0,0,2026-07-23T14:54:08,0
pay_0034001410,order_0034001410,27435,upi,none,captured,0,0,2026-07-24T10:41:13,0
pay_0034001411,order_0034001411,34080,upi,none,captured,0,0,2026-07-22T23:00:54,0
pay_0034001412,order_0034001412,498390,upi,none,captured,0,0,2026-07-12T15:18:19,0
pay_0034001413,order_0034001413,129585,card,visa,captured,2592,467,2026-07-09T13:25:07,0
pay_0034001414,order_0034001414,115092,netbanking,none,captured,2187,394,2026-07-19T13:34:48,0
pay_0034001415,order_0034001415,20639,upi,none,captured,0,0,2026-07-08T19:38:48,0
pay_0034001416,order_0034001416,118035,wallet,none,captured,2361,425,2026-07-05T11:57:55,0
pay_0034001417,order_0034001417,23584,upi,none,captured,0,0,2026-07-07T20:01:59,0
pay_0034001418,order_0034001418,163985,upi,none,captured,0,0,2026-07-23T08:05:41,0
pay_0034001419,order_0034001419,24773,upi,none,captured,0,0,2026-07-19T04:13:41,0
pay_0034001420,order_0034001420,119730,netbanking,none,captured,2275,410,2026-07-13T05:10:44,0
pay_0034001421,order_0034001421,137376,upi,none,captured,0,0,2026-07-21T18:17:01,0
pay_0034001422,order_0034001422,60690,upi,none,captured,0,0,2026-07-04T18:06:23,0
pay_0034001423,order_0034001423,19142,upi,none,captured,0,0,2026-07-28T08:44:10,0
pay_0034001424,order_0034001424,492718,upi,none,captured,0,0,2026-07-19T00:43:37,0
pay_0034001425,order_0034001425,13291,card,mastercard,captured,266,48,2026-07-11T15:21:51,0
